# 2026-05-29 15:56:16
# 7a5836f9cc5a4fc96d7666776a2b0165
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.219544067086860117e+01;2.597877295502472350e+01;1.409296931362692185e+01;-2.486326398418726935e+00;5.179666977028012792e-02;1.000000000000000000e+01;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.281005083173962511e+01;2.549768146156122128e+01;1.371048189584306520e+01;-2.453040994998306967e+00;5.578420743655138070e-02;1.000000000000000000e+01;-4.977492578722081618e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.342631976156520324e+01;2.502874082687237589e+01;1.331062932925634712e+01;-2.417664774685209572e+00;5.909075537878282630e-02;9.688397801008811427e+00;-8.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.404625347715961325e+01;2.457201481587184233e+01;1.289144063355209724e+01;-2.380448647798295791e+00;5.718336129336062251e-02;9.162211114195187633e+00;-8.000000000000012434e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.466895913379192606e+01;2.412849382915344876e+01;1.245434628545065792e+01;-2.348714951163663134e+00;4.057248348683192146e-02;8.601326757830143777e+00;-7.999999999999997335e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.529288550847722661e+01;2.369532016706314081e+01;1.200529762494801922e+01;-2.329696576301705679e+00;2.080436435812552803e-02;8.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.591625535473424335e+01;2.326839022252993416e+01;1.155107214384488934e+01;-2.322762088595117902e+00;1.715864888193016202e-03;8.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.653704935915324725e+01;2.284370748855460320e+01;1.109827001113588629e+01;-2.327462538504477596e+00;-1.675546287086915678e-02;8.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.715206989140253313e+01;2.241835256855665293e+01;1.065405897218960973e+01;-2.343475133375489072e+00;-3.538961815744606082e-02;8.000000000000000000e+00;-4.595356097569272436e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.775633494377282773e+01;2.199111780811077210e+01;1.022673390507696389e+01;-2.370664889475412984e+00;-5.455301482409291580e-02;7.645022813182723809e+00;-8.000000000000005329e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.834673330715309447e+01;2.156030530397082501e+01;9.823037467442487625e+00;-2.408372153452811304e+00;-7.306038151268702541e-02;7.000000000000000000e+00;0.000000000000000000e+00;1.000000000000000000e+00;1.000000000000000000e+00
