# 2026-06-22 15:20:58
# d2f6f4cfc6acff5dfbf1bcc9431b9dd4
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m; friction
1.639263173884285152e+01;1.680022137648147507e-02;3.356597373068872514e+00;-2.665038074742102636e-01;-4.933568732771211746e-02;1.010122725304952063e+01;6.179272856747543230e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.666638031125361152e+01;2.803938268821976609e-01;3.282727947503034205e+00;-2.800205806523034524e-01;-5.011200857076313769e-02;1.026732322778886619e+01;6.181817249772652900e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.694084192389367161e+01;5.436318037989119611e-01;3.205043043423937643e+00;-2.939840023697710691e-01;-5.113349910486137545e-02;1.043126403302736271e+01;6.184251014839808214e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.721560914112100704e+01;8.060448680885764494e-01;3.123578895770121822e+00;-3.075843999784636518e-01;-4.172542934868204295e-02;1.059290933647107202e+01;3.151531619022494152e-02;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.749010084139126420e+01;1.067245042979836356e+00;3.039197842481888845e+00;-3.164591944931910428e-01;-2.259748892832623077e-02;1.059372595436314057e+01;-8.245157200421475707e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.776377988534660801e+01;1.327145840932081766e+00;2.953455237412425216e+00;-3.200004420706142327e-01;-4.616942974618194924e-03;1.037853439154110369e+01;-8.240790914147433810e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.803612262812028177e+01;1.585669858973406843e+00;2.867805359203194904e+00;-3.192046022912571335e-01;9.942427890908982213e-03;1.015998705294622440e+01;-8.236170116719563339e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.830677166730108496e+01;1.842814935397892206e+00;2.783381949652657728e+00;-3.146095795969157116e-01;2.076717198551170443e-02;9.938164511558223779e+00;-8.231274659067059574e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.857545302272369980e+01;2.098555849620796554e+00;2.701003217299170700e+00;-3.092948525578435026e-01;1.192476049372559119e-02;9.713080551209660740e+00;-8.226072675082374275e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.884274362964784899e+01;2.353233590704390643e+00;2.619864344085172103e+00;-3.082838953667763060e-01;-4.944165999623329789e-03;9.484009166931331336e+00;-8.220511810814219444e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.910977602523354335e+01;2.607558010890524969e+00;2.538467847912290409e+00;-3.125339295961270802e-01;-3.419695219986623042e-02;9.249656423612343303e+00;-8.214525336947607670e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.937740707604937285e+01;2.861696163603154819e+00;2.454562075187180614e+00;-3.270906359869785729e-01;-7.498362681826956089e-02;9.008841205122442020e+00;-8.208064379774853592e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.964415463922894034e+01;3.113269130298502496e+00;2.365875521018361294e+00;-3.524822869679269943e-01;-1.091182269724958187e-01;8.762434451433007254e+00;-8.201106343775078855e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
1.990830814508870006e+01;3.359747499142056615e+00;2.270872950788799471e+00;-3.840013693070409850e-01;-1.272551722431846666e-01;8.511612980533493911e+00;-8.193621163699067012e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.016901729846319924e+01;3.599745456078181416e+00;2.169038559153487977e+00;-4.192729762537904525e-01;-1.365308825486474809e-01;8.256830593942662944e+00;-8.185555870930766531e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.042601492764956106e+01;3.832631803057772846e+00;2.060356772280466764e+00;-4.520995112872757682e-01;-1.048112679878572956e-01;7.997994408116580800e+00;-8.176840319546609948e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.067902206921913688e+01;4.058960764820404243e+00;1.947273551806971481e+00;-4.726526059313487238e-01;-5.754598322307042518e-02;7.735005918525557078e+00;-8.167396350400730753e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.092755464509369290e+01;4.279660850470565769e+00;1.832993573399317899e+00;-4.804504491486168982e-01;1.551236354675172152e-03;7.467970839077928247e+00;-8.157117420925660056e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.117199722177207732e+01;4.496771926050467272e+00;1.720677260453660429e+00;-4.715089050297177620e-01;7.129696655273227990e-02;7.196019375463066581e+00;-8.145837745949203068e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
2.141332781692159770e+01;4.713006992932889716e+00;1.613519190269583570e+00;-4.460848678120701294e-01;1.285007347958975754e-01;6.917442815780783683e+00;-8.133310266784182119e+00;1.000000000000000000e+00;1.000000000000000000e+00;8.399999999999999689e-01
