# 2026-04-22 19:05:27
# 2ad845a79b805b2df116adae05ea9de9
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2; w_tr_right_m; w_tr_left_m
1.596619564426751126e+01;-4.032999787206026809e+00;-7.281502860301142244e-01;1.811573485987912069e-01;-3.030179177433742210e-01;5.669516803896837764e+00;5.000000000000003553e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.612934696107921084e+01;-3.871859518642374098e+00;-7.026127445543599581e-01;1.354661980258264065e-01;-2.377975799493312614e-01;5.811620596510548964e+00;4.999999999999986677e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.629384729257365549e+01;-3.708507242667694381e+00;-6.832118941690367153e-01;1.032849601054672967e-01;-1.530136086410390228e-01;5.951465136647450471e+00;4.999999999999986677e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.646034990791990182e+01;-3.542722426670204872e+00;-6.677679406007935858e-01;8.485033350096800320e-02;-6.788882784553325334e-02;6.089742476180129316e+00;5.000000000000029310e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.662958479164948145e+01;-3.374049172816229181e+00;-6.539918996137744633e-01;8.055268533400138098e-02;1.548605985273351915e-02;6.227143186364697769e+00;4.999999999999992006e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.680210144110030512e+01;-3.202142807180142992e+00;-6.394937689918296364e-01;8.869143126893734574e-02;5.151375782383831037e-02;6.364155777320077867e+00;5.000000000000007105e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.697861261111899722e+01;-3.026396511900318664e+00;-6.230793595664242401e-01;9.731415840497159575e-02;4.452614656447399094e-02;6.501352971357843735e+00;5.000000000000001776e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.715815182710736408e+01;-2.847773252581145442e+00;-6.049668967876264958e-01;1.045339296860064299e-01;3.580257363162746287e-02;6.637995376472263231e+00;5.000000000000000888e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.733926362616028527e+01;-2.667707148114374593e+00;-5.855328601933571520e-01;1.102202186481899826e-01;2.694878738846640670e-02;6.773042197461665914e+00;5.000000000000000888e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.752060343551100985e+01;-2.487511531424156708e+00;-5.651940750529056423e-01;1.143057648214931693e-01;2.070194261376011313e-02;6.905613564492557366e+00;5.000000000000014211e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.770198659281326670e+01;-2.307350491464047693e+00;-5.441738601770454986e-01;1.181170703683742801e-01;2.306411294645560953e-02;7.035718177636606896e+00;5.000000000000000888e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.788352826955611263e+01;-2.127121631364174981e+00;-5.223807791258325839e-01;1.226765989056712025e-01;2.716898842777984435e-02;7.163570830427702596e+00;5.000000000000016875e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.806502410706993089e+01;-1.947047919229679902e+00;-4.997048616593747217e-01;1.279805018216151336e-01;3.127688538286221148e-02;7.289149841901512161e+00;5.000000000000025757e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.824628267598328790e+01;-1.767340980176428600e+00;-4.760387495868425578e-01;1.340222674007817971e-01;3.537851170462808642e-02;7.412441642726533608e+00;5.000000000000017764e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.842710998350358764e+01;-1.588216508921024728e+00;-4.512811458556086341e-01;1.407864569095093887e-01;3.936709383293917480e-02;7.533429775476069956e+00;5.000000000000018652e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.860743764754969121e+01;-1.409766999291640843e+00;-4.253227380971034144e-01;1.482366495490236857e-01;4.325608169413588944e-02;7.652178828444253789e+00;5.000000000000006217e+00;1.000000000000000000e+00;1.000000000000000000e+00
1.878747980121806904e+01;-1.231807438396628651e+00;-3.980175777129857373e-01;1.563745749026202447e-01;4.714391700279023378e-02;7.768929292970445211e+00;5.000000000000002665e+00;1.000000000000000000e+00;1.000000000000000000e+00
